station_id	Station Code	Station name	latitude	longitude	altitude	NVE Vatn nr	NVE Vassdrag nr	Kommune	Fylke Nr	Fylke	Region	Region_2	Region_3	Region 4	lake_area_km2	basin_area_km2	lake_catchm_%	mar_limit	min_elev	mean_elev	max_elev	developed	agriculture	forest	natural_not_forest	peat	glacier	freshwater	sea	nodata	sum	year	resa_id	Uke_19	sample_date_19	Dyp	Uke_95	sample_date_95	LakeTemp_19	2019_ALK	2019_Al/Il	2019_Al/R	2019_Al	2019_Ca	2019_Cl	2019_DOC C	2019_F	2019_Fe	2019_KOND	2019_K	2019_Mg	2019_Mn	2019_NH4-N	2019_NO3-N	2019_Na	2019_PO4-P	2019_SO4	2019_*SO4	2019_SiO2	2019_TOC	2019_CNDOM	2019_CNDOMcorr	2019_TOTN	2019_TON	2019_TONcorr	2019_TOTP	2019_Temp_oC	2019_pH	2019_H	2019_LAL	2019_ALKE	2019_ANC	2019_ANCorg	comment_station	1995_ALK	1995_Al/Il	1995_IlAl_DOM	1995_Al/R	1995_Ca	1995_Cl	1995_F	1995_Fe	1995_KOND	1995_K	1995_Mg	1995_Mn	1995_NH4-N	1995_NO3-N	1995_Na	1995_SO4	1995_*SO4	1995_SiO2	1995_TOC	1995_CNDOM	1995_CNDOMcorr	1995_TOTN	1995_TON	1995_TONcorr	1995_TOTP	1995_pH	1995_H	1995_LAL	1995_ALKE	1995_ANC	1995_ANCorg
3696	1738-3-13	Langvatnet	64.083	13.678	641	1142	308.3D	Lierne kommune	17	Nord-Tr?ndelag	8	Middle (8)	Middle (8)	5-Central	2.860304949	29.3955	9.730417747	Above	641.8727417	780.5562076	1183.018311	0	0	23.99707235	51.94254499	13.97717106	0	10.08321155	0	0	99.99999994	2019	3696	41	10.08.2019	14.9	38	09.19.1995	8.1	0.073	15	21	47	1.05	1.23	1.9	64	18	1.18	0.1	0.2	2.2	5	8	1.05	1	0.4	0.266655192	1.68	2	28.57142857	26.66666667	83	70	75	2		6.33	0.467735141	6	45.55654693	73.83990275	67.03990275		0.061	21	11.05263158	27	0.83	1.4	70		1.15	0.15	0.18	2.2	0	30	0.99	0.9	0.649536756	1.2	1.9	24.67532468	24.67532468	107	77	77	2	6.44	0.363078055	6	32.90272614	42.75254566	36.29254566
3697	1738-4-1	Rengen	64.103	13.969	345	1137	308.2A	Lierne kommune	17	Nord-Tr?ndelag	8	Middle (8)	Middle (8)	5-Central	15.85789641	982.145	1.614618657	Above	345.5396729	632.9916141	1389.35498	0.019877522	0.682184951	29.92028122	40.83553863	21.8844213	0	6.36386601	0	0.000106354	99.70627599	2019	3697	39	09.27.2019	16.8	38	09.19.1995	7.9	0.082	21	27	85	1.5	1.62	4.5	33	100	1.52	0.19	0.32	6.1	7	18	1.25	1	0.44	0.283643777	1.47	4.9	31.61290323	30.24691358	180	155	162	4		6.41	0.389045145	6	54.98614505	104.7634539	88.1034539		0.068	23	7.931034483	27	0.94	1.5	40	109.3	1.23	0.19	0.25	9.2	0	17	1.07	0.8	0.568103855	0.8	2.9	26.60550459	26.60550459	126	109	109	3	6.52	0.301995172	4	40.29747385	58.6923725	48.8323725
3698	1739-1-2	HOH 1069	65.049	14.081	1069	43667	139.H3A	R?yrvik kommune	17	Nord-Tr?ndelag	8	Middle (8)	Middle (8)	5-Central	0.09936977	0.4891	20.31686159	Above	1068.605835	1102.953077	1186.75061	0	0	0	79.49526259	0	0	20.50473674	0	0	99.99999934	2019	3698	39	09.26.2019	7	38	09.19.1995	5.3	0.063	5	5	6	0.65	0.85	0.1	7	2.1	0.76	0.24	0.12	0.31	4	5	0.62	1	0.32	0.218180742	0.37	0.37	8.80952381	8.043478261	51	42	46	2		6.33	0.467735141	0	35.01990641	44.70265149	43.44465149		0.043	10	45.45454545	10	0.26	0.4	40		0.46	0.15	0.06	1.2	0	17	0.33	0.5	0.374545629	0.3	0.22	6.111111111	6.111111111	53	36	36	2	6.09	0.812830516	0	13.58114704	13.19359906	12.44559906
3699	1739-1-12	HOH 654	64.873	13.355	654	38924	307.6D2B	R?yrvik kommune	17	Nord-Tr?ndelag	8	Middle (8)	Middle (8)	5-Central	0.051710353	0.161	32.11823193	Above	651.5817871	658.1482919	685.2495728	0	0	0	64.87019211	0	0	35.12980789	0	0	100	2019	3699	39	09.26.2019	5.2	38	09.19.1995	5.5	0.117	6	11	21	2.24	1.89	0.9	3	5.8	1.77	0.062	0.19	0.46	18	1	1.2	1	0.59	0.390570985	0.46	1.3	10.74380165	9.352517986	140	121	139	4		6.76	0.173780083	5	91.36982298	116.8050618	112.3850618		0.086	10	14.49275362	10	1.3	1	40		1.08	0.06	0.12	0.4	0	4	0.66	0.8	0.586225454	0.2	0.69	12.54545455	12.54545455	59	55	55	2	6.74	0.181970086	0	59.16466058	59.8348892	57.4888892
3700	1739-1-18	Laagkoenjuenientjonne	64.85296464	13.73746288	682	38975	307.6B5Z	R?yrvik kommune	17	Nord-Tr?ndelag	8	Middle (8)	Middle (8)	5-Central	0.031162204	0.5312	5.866378793	Above	681.9626465	716.4216397	768.0584717	0	0	16.84597066	77.01610453	0	0	6.137924764	0	0	99.99999996	2019	3700	39	09.26.2019	3.6	38	09.19.1995	6	0.183	5	9	24	4.88	1.32	2.6	7	36	2.94	0.049	0.26	1.9	7	1	0.99	1	2.35	1.780660647	0.74	2.8	21.21212121	20.14388489	140	132	139	3		7.02	0.095499259	4	159.3486881	223.4837153	213.9637153		0.18	10	5.263157895	10	4.1	0.9	40	102.3	2.53	0.04	0.25	1.8	0	1	0.73	3	2.301638571	0.3	1.9	17.9245283	17.9245283	107	106	106	2	7.14	0.072443596	0	156.2695422	170.0142302	163.5542302
3701	1739-1-28	Okstj?rna	64.84435037	13.56539572	478	39029	307.6B7	R?yrvik kommune	17	Nord-Tr?ndelag	8	Middle (8)	Middle (8)	5-Central	0.040902139	0.4823	8.480642494	Above	478.5874023	514.3297222	574.1571655	0	0	80.13279702	0	11.35799645	0	8.50919964	0	0	99.99999311	2019	3701	39	09.26.2019	3.7	38	09.19.1995	7.8	0.415	5	15	24	9.01	3.36	4.2	4	14	5.69	0.14	0.86	1.8	8	3	2.13	1	0.46	0.236142327	0.75	4.6	22.00956938	21.19815668	220	209	217	2		7.36	0.043651583	10	396.0490693	512.5812737	496.9412737		0.398	10	3.125	12	7.19	2.3	40	101.6	4.58	0.15	0.73	1.7	0	1	1.71	0.8	0.539109295	0.5	3.2	24.42748092	24.42748092	132	131	131	2	7.48	0.033113112	2	378.7654592	415.4487601	404.5687601
3702	1739-2-4	HOH 886	64.954	14.028	861	38623	307.531	R?yrvik kommune	17	Nord-Tr?ndelag	8	Middle (8)	Middle (8)	5-Central	0.029674286	0.4556	6.513232155	Above	859.987793	901.2996598	1016.332397	0	0	0	93.50357431	0	0	6.496425929	0	0	100.0000002	2019	3702	39	09.26.2019	4.6	38	09.19.1995	6.3	0.066	8	13	37	0.9	0.65	0.89	5	16	0.79	0.077	0.17	0.88	10	2	0.59	1	0.45	0.326580538	0.84	1.3	16.88311688	14.94252874	89	77	87	3		6.32	0.478630092	5	38.18888775	59.39502733	54.97502733		0.064	10	16.94915254	10	0.56	0.6	40	15.3	0.76	0.23	0.1	1.3	0	4	0.49	0.7	0.522914152	0.3	0.59	10	10	63	59	59	3	6.57	0.26915348	0	36.07709646	31.58216476	29.57616476
3703	1739-2-14	MÜarenjaevrieh	64.968	13.895	744	38610	139.H3C	R?yrvik kommune	17	Nord-Tr?ndelag	8	Middle (8)	Middle (8)	5-Central	0.050870462	1.5478	3.286630188	Above	743.0252075	852.5754619	1023.672119	0	0	0	93.44494633	0.984134047	0	5.570919413	0	0	99.99999979	2019	3703	39	09.26.2019	6	38	09.19.1995	6.5	0.107	5	9	26	1.32	0.85	1.3	16	32	1.43	0.36	0.23	2.1	9	1	0.78	1	0.7	0.513853352	1.2	1.6	16	14.67889908	110	100	109	2		6.71	0.19498446	4	81.009423	89.94483676	84.50483676		0.118	10	8.333333333	10	1.7	1.2	40	38.2	1.42	0.2	0.23	1.2	0	1	0.64	1.1	0.812402559	0.5	1.2	15.18987342	15.18987342	80	79	79	3	6.92	0.120226443	0	92.40467338	79.88164963	75.80164963
3704	1739-2-19	?vre BlÜmurtj?rnin	64.539	13.168	678	39776	139.BB6	R?yrvik kommune	17	Nord-Tr?ndelag	8	Middle (8)	Middle (8)	5-Central	0.118375949	1.3342	8.872429077	Above	676.5172729	758.5840953	964.6899414	0	0	0	89.47136307	1.54351793	0	8.985117592	0	0	99.99999859	2019	3704	39	09.27.2019	12.5	38	09.19.1995	7	0.17	5	10	23	3.34	1.58	1.1	3	7.4	2.3	0.038	0.3	0.54	7	3	1.12	1	0.46	0.300655221	0.39	1.3	16.66666667	15.29411765	88	78	85	2		7.06	0.087096359	5	145.999772	187.1749144	182.7549144		0.144	10	12.5	10	2.23	1.1	40		1.68	0.05	0.23	0.6	0	9	0.73	0.7	0.504792553	0.2	0.8	14.28571429	14.28571429	65	56	56	2	7.07	0.085113804	0	119.2488188	116.9851659	114.2651659
3705	1739-3-3	Vestre Rekaren	65.054	13.624	572	719	139.H4B	R?yrvik kommune	17	Nord-Tr?ndelag	8	Middle (8)	Middle (8)	5-Central	2.752981482	14.2022	19.38419035	Above	570.1950073	652.8444326	1070.414917	0	0	33.17100647	41.008848	4.874982693	0	20.94516286	0	0	100	2019	3705	39	09.26.2019	14.9	38	09.19.1995	8.8	0.139	5	9	16	2.51	2.01	1.2	5	8.6	2.07	0.15	0.38	0.77	5	6	1.28	1	0.37	0.215042922	0.54	1.32	15.52941176	14.66666667	96	85	90	2		6.91	0.123026877	4	114.0947545	151.5505809	147.0625809		0.123	10	7.692307692	10	1.72	1.6	40	35.9	1.68	0.17	0.29	2	0	10	1.02	0.7	0.486670953	0.4	1.3	17.80821918	17.80821918	83	73	73	2	6.97	0.107151931	0	97.57597623	97.97978813	93.55978813
3706	1739-5-1	Tunnsj?en	64.696	13.468	358	696	139.DC	R?yrvik kommune	17	Nord-Tr?ndelag	8	Middle (8)	Middle (8)	5-Central	100.4596296	387.8183	25.90378783	Above	354.4412842	509.0507591	1058.158936	0	0.630627784	31.97653165	31.20330464	7.352007087	0	28.8375288	0	0	99.99999996	2019	3706	39	09.27.2019	35.8	46	11.13.1995	8.6	0.163	5	8	12	3.51	2.31	0.92	7	4.3	2.75	0.16	0.38	0.38	4	64	1.45	1	1.06	0.741049176	0.78	1.1	21.15384615	19.64285714	120	52	56	1		7.05	0.089125094	3	138.8050876	182.061132	178.321132		0.147	10	10	10	2.88	2.7	40	48.2	2.79	0.2	0.38	0.7	0	88	1.44	2.3	1.691740741	0.76	1	14.92537313	14.92537313	155	67	67	1	7.01	0.097723722	0	122.3396157	112.394872	108.994872
3707	1740-2-9	Storskorovatn	64.64718649	13.06015838	452	39432	139.D5AZ	Namsskogan kommune	17	Nord-Tr?ndelag	8	Middle (8)	Middle (8)	5-Central	0.527229971	16.4721	3.200745326	Above	450.8771973	644.9949187	949.7331543	0.700019817	0.159178805	8.693453743	83.04190465	1.491548737	0	5.913894406	0	0	100.0000002	2019	3707	39	09.27.2019	14.6	38	09.19.1995	7.1	0.083	15	21	66	3.99	1.44	1.3	4	190	3.24	0.076	0.36	23	4	10	1.18	1	7.44	5.73676827	1.11	1.7	22.36842105	21.25	90	76	80	2		6.52	0.301995172	6	56.03141905	86.03759215	80.25759215		0.027	10	18.51851852	107	6.02	1.1	40	368.4	5.21	0.15	0.4	95.2	0	32	0.82	18.1	14.04348576	1	0.54	11.25	11.25	80	48	48	1	5.1	7.943282347	97	0	-37.3500369	-39.1860369
3708	1740-2-10	Krokvatnet	65.047	13.015	665	43616	139.EDZ	Namsskogan kommune	17	Nord-Tr?ndelag	8	Middle (8)	Middle (8)	5-Central	0.424506395	5.3383	7.952089514	Above	665.2720947	773.5802784	1008.581848	0.327147577	0	0	88.16314268	0	0	11.50970976	0	0	100	2019	3708	39	09.26.2019	2	38	09.19.1995	6.9	0.073	5	6	16	1.07	2.5	0.33	5	4.4	1.5	0.061	0.25	0.51	6	8	1.58	1	0.48	0.282873194	0.26	0.58	13.80952381	12.08333333	56	42	48	1		6.44	0.363078055	1	45.55654693	63.58814549	61.61614549		0.054	10	32.25806452	10	0.64	2.1	40		1.23	0.07	0.18	0.9	0	67	1.25	0.8	0.546357935	0.2	0.31	19.375	19.375	83	16	16	1	6.36	0.436515832	0	25.45743003	22.22967686	21.17567686
3709	1740-2-39	Gr?ndalsvatnet	64.617	12.964	452	39511	139.D5B	Namsskogan kommune	17	Nord-Tr?ndelag	8	Middle (8)	Middle (8)	5-Central	0.44323667	30.0781	1.473619243	Above	450.8592224	652.0224615	949.5782471	0	0	6.895231845	83.36096539	5.725437423	0	4.01836538	0	0	100	2019	3709	39	09.27.2019	1.7	38	09.19.1995	8.2	0.115	10	17	49	2.16	1.14	1.8	3	45	1.62	0.031	0.22	1.7	7	3	1	1	0.58	0.409972527	0.88	2.2	24.44444444	22.68041237	100	90	97	2		6.76	0.173780083	7	89.29950459	126.2257456	118.7457456		0.12	10	7.142857143	10	1.88	1.3	40	81.8	1.68	0.05	0.23	2.4	0	4	1	1.3	0.964395403	0.6	1.4	18.18181818	18.18181818	81	77	77	2	6.94	0.114815362	0	94.47377431	93.48727923	88.72727923
3710	1742-1-1	Liatj?rnin	64.356	12.248	532	40469	139.BAAZ	Grong kommune	17	Nord-Tr?ndelag	8	Middle (8)	Middle (8)	5-Central	0.074874405	0.214	34.98803951	Above	531.2353516	536.6962033	564.3821411	0	0	0	64.80406484	0	0	35.19593517	0	0	100	2019	3710	41	10.08.2019	2.3	38	09.19.1995	3.2	0.043	23	27	50	0.22	2.71	2.8	6	43	1.41	0.038	0.24	1.8	4	2	1.67	1	0.4	0.213015257	0.13	2.7	18.75	18.24324324	150	144	148	3		5.53	2.951209227	4	13.58114704	19.70407898	10.52407898		0.036	22	11.57894737	31	0.19	2	40	25.4	1.04	0.07	0.15	1.5	0	1	1.11	0.5	0.31655651	0.1	1.9	17.9245283	17.9245283	107	106	106	3	5.58	2.630267992	9	5.755061032	4.994754183	-1.465245817
3711	1742-1-7	HOH 824	64.52	12.959	824	39842	139.CB	Grong kommune	17	Nord-Tr?ndelag	8	Middle (8)	Middle (8)	5-Central	0.051445755	0.6103	8.429584639	Above	824.6514282	840.1859741	883.289917	0	0	0	87.70518181	0	0	12.29481917	0	0	100.000001	2019	3711	39	09.27.2019	3	38	09.19.1995	5.7	0.067	6	9	22	0.9	0.79	0.51	2	5.9	0.8	0.023	0.11	0.32	7	2	0.66	1	0.37	0.259259625	0.27	0.82	15.76923077	13.89830508	61	52	59	2		6.41	0.389045145	3	39.24356428	53.62478364	50.83678364		0.051	10	16.12903226	13	0.51	0.7	40	156	0.62	0.02	0.07	2.3	0	4	0.45	0.6	0.441481251	0.2	0.62	14.41860465	14.41860465	47	43	43	1	6.31	0.489778819	3	22.24533485	18.76946136	16.66146136
3712	1742-1-24	R?yrtj?rna	64.583	12.459	134	39687	139.C6Z	Grong kommune	17	Nord-Tr?ndelag	8	Middle (8)	Middle (8)	5-Central	0.071301516	1.5103	4.721016775	Above	134.3544769	185.7911177	246.7106171	0	0	62.11099292	0	33.91378405	0	3.975222808	0	0	99.99999978	2019	3712	39	09.27.2019	8.3	38	09.19.1995	9.8	0.327	41	55	170	7.8	3.84	10.8	9	150	5.11	0.1	0.5	4.2	15	8	2.78	2	0.7	0.405486187	1.86	11.3	47.67932489	44.84126984	260	237	252	5		7.2	0.063095734	14	306.5029341	431.4404159	393.0204159		0.393	54	6.136363636	59	7.67	3	40	306.3	4.86	0.13	0.54	5.4	0	1	2.58	1	0.669356219	1.4	8.8	39.28571429	39.28571429	225	224	224	4	7.33	0.046773514	5	373.6807981	437.1902744	407.2702744
3713	1748-3-5	Kvernvikvatnet	64.735	11.553	11	731	141.1A	Fosnes kommune	17	Nord-Tr?ndelag	8	Middle (8)	Middle (8)	5-Central	1.306397028	4.7752	27.35795418	Below	11.78154659	73.02057505	264.5350037	0	0.420434442	46.32862239	25.30032227	0.294749393	0	27.65587077	0	0	99.99999927	2019	3713	39	09.26.2019	21.5	38	09.19.1995	10.9	0.133	34	44	100	2.85	17.8	4.6	23	36	8.09	0.47	1.31	0.7	6	67	10.3	1	2.47	1.276743022	1.1	4.7	37.00787402	35.33834586	200	127	133	2		6.75	0.177827941	10	107.9050628	152.1356056	136.1556056		0.128	47	12.7027027	49	2.63	18.6	40	45.3	8.3	0.49	1.38	0.9	0	105	10.6	3.7	2.204794018	1	3.7	41.11111111	41.11111111	195	90	90	2	6.85	0.141253754	2	102.7426542	109.1605654	96.5805654
3714	1749-1-25	Erlandvatnet	64.451	10.805	168	40167	137.6	Flatanger kommune	17	Nord-Tr?ndelag	8	Middle (8)	Middle (8)	5-Central	0.030168841	0.1894	15.9286382	Above	169.5816498	205.4760098	285.6033325	0	0	45.17355758	38.33384656	0	0	16.49256734	0	0	99.99997148	2019	3714	41	10.08.2019	3.1	38	09.19.1995	4	0.054	150	170	290	0.72	15.5	10.9	11	220	6.44	0.25	1.1	5.6	4	4	9.12	1	2.03	1.017744621	1.09	11	40.44117647	39.85507246	280	272	276	5		5.42	3.801893963	20	25.45743003	50.01316413	12.61316413		0.048	143	14.74226804	161	0.49	8.5	40	243.4	4.03	0.27	0.59	3.6	0	6	6	2	1.248104441	0.4	9.7	37.45173745	37.45173745	265	259	259	5	5.58	2.630267992	18	19.01610061	59.03596352	26.05596352
3715	1749-3-12	Mjosundvatnet	64.584	10.97	29	39773	137.72	Flatanger kommune	17	Nord-Tr?ndelag	8	Middle (8)	Middle (8)	5-Central	0.115030231	0.5852	19.65656713	Below	27.48005295	59.21352209	211.8932953	0	1.682695644	48.86382284	21.63013614	6.731247721	0	21.09209859	0	0	100.0000009	2019	3715	39	09.26.2019	2.8	38	09.19.1995	10.5	0.424	26	52	110	9.27	27.5	8.5	23	140	14.3	0.71	2.02	8.8	25	10	15.5	1	2.72	1.119705445	1	8.9	33.58490566	30.68965517	300	265	290	6		7.22	0.060255959	26	405.1966714	489.8252612	459.5652612		0.044	40	21.05263158	43	0.53	5.9	40	17.1	2.77	0.24	0.46	4.3	0	54	3.59	1.6	1.031102432	0.8	1.9	29.23076923	29.23076923	119	65	65	2	5.85	1.412537545	3	14.67480074	22.98607504	16.52607504
3716	1751-1-4	Reinbërlivatnet	64.906	12.257	147	38909	142.31Z	Nër?y kommune	17	Nord-Tr?ndelag	8	Middle (8)	Middle (8)	5-Central	0.09242553	1.6815	5.496611974	Above	147.8972473	288.7459411	431.1885681	0	0	50.36316159	41.93511419	2.175387316	0	5.526335841	0	0	99.99999893	2019	3716	39	09.26.2019	14.6	38	09.19.1995	8.2	0.059	64	77	160	0.69	5.86	4.1	7	73	2.85	0.22	0.49	2.4	4	8	3.73	2	1.12	0.659070968	1.35	4.3	29.05405405	28.28947368	160	148	152	3		5.82	1.513561248	13	30.7814876	53.70730538	39.08730538		0.053	70	20.58823529	79	0.47	3.4	40	72.4	1.91	0.17	0.31	2.1	0	13	2.52	1.4	0.966093266	0.9	3.4	30.90909091	30.90909091	123	110	110	2	6.16	0.691830971	9	24.38840466	36.93161338	25.37161338
3717	1751-1-13	Sëtertj?rna	64.905	12.117	220	38926	141.C	Nër?y kommune	17	Nord-Tr?ndelag	8	Middle (8)	Middle (8)	5-Central	0.084594596	2.081	4.065093506	Above	219.8336639	334.0940413	521.0192261	0	0	34.40061774	56.31630463	3.817804285	0	5.46527246	0	0	99.99999912	2019	3717	39	09.26.2019	5	38	09.19.1995	7.6	0.046	76	91	170	0.28	3.39	5.8	6	92	1.88	0.085	0.26	0.79	7	2	2.54	1	0.5	0.266178463	0.83	6.1	35.67251462	34.26966292	180	171	178	3		5.4	3.981071706	15	16.85139764	42.33824493	21.59824493		0.039	74	17.20930233	83	0.28	3.8	40	86.3	1.93	0.06	0.32	1.5	0	4	2.5	1.1	0.718170242	0.5	4.3	31.38686131	31.38686131	141	137	137	3	5.52	3.01995172	9	9.15730999	20.19503607	5.57503607
3718	1751-1-23	Langvatn	64.871	11.963	285	39071	141.C	Nër?y kommune	17	Nord-Tr?ndelag	8	Middle (8)	Middle (8)	5-Central	0.079443881	0.8201	9.687096872	Above	285.5020752	343.9087611	449.5624695	0	0	5.544625033	84.45385438	0	0	10.00152064	0	0	100	2019	3718	39	09.26.2019	1.6	38	09.19.1995	8.5	0.077	44	48	110	1.04	3.28	3.9	4	52	1.99	0.11	0.3	0.52	6	1	2.55	1	0.65	0.386878088	0.81	4.2	29.37062937	28.18791946	150	143	149	2		6.28	0.52480746	4	49.75271713	84.60749519	70.32749519		0.072	51	14.57142857	50	0.92	3.8	40	36.1	2.15	0.09	0.34	0.4	0	4	2.6	1.4	0.951595987	0.3	3.5	28	28	129	125	125	2	6.48	0.331131121	0	44.50604023	52.64746173	40.74746173
3719	1751-2-2	SmÜholmvatnet	64.726	11.627	20	39356	140.B2	Nër?y kommune	17	Nord-Tr?ndelag	8	Middle (8)	Middle (8)	5-Central	0.01789765	0.334	5.358577799	Below	16.49356842	73.65086078	162.024765	0	0	69.23759608	25.53431626	0	0	5.228169767	0	0	100.0000821	2019	3719	39	09.26.2019	3.8	38	09.19.1995	9.9	0.042	120	140	280	0.45	6.13	17.8	16	390	3.44	0.2	0.4	4.1	5	4	4.23	1	0.84	0.431421275	1.44	17.7	55.14018692	54.29447853	330	321	326	8		5.02	9.54992586	20	12.4832874	54.13419117	-6.04580883		0.055	32	21.33333333	33	0.52	4.2	40	25.5	2.11	0.13	0.33	0.8	0	4	2.82	1.3	0.859290125	0.5	1.5	19.73684211	19.73684211	80	76	76	2	6.27	0.537031796	1	26.5249311	33.25560525	28.15560525
3720	1751-2-7	Vasslivatnet	64.996	11.711	29	38667	143.72	Nër?y kommune	17	Nord-Tr?ndelag	8	Middle (8)	Middle (8)	5-Central	0.204396378	1.065	19.19214814	Below	29.38285828	64.93	156.0132294	0	0	72.18004735	0.136253325	8.645689256	0	19.03800904	0	0	99.99999898	2019	3720	39	09.26.2019	18.8	38	09.19.1995	10.2	0.12	63	70	160	2.51	19	7.8	14	100	8.29	0.57	1.59	3.6	12	14	10.8	1	2.65	1.37330663	1.56	8.2	25.30864198	24.4047619	350	324	336	6		6.49	0.323593657	7	94.47377431	149.1245828	121.2445828		0.115	70	11.11111111	71	2	16.9	40	92	7.7	0.51	1.38	2.6	0	22	10.1	3.6	2.188598875	1.1	6.3	34.42622951	34.42622951	205	183	183	4	6.73	0.186208714	1	89.29950459	112.4476001	91.0276001
3721	1804-3-17	S?rvatnet	67.473	14.779		837	165.7C	Bod? kommune	18	Nordland	9	North (9)	North (9+10)	6-North	1.865081696	15.1403	12.31865747	Below	4.58521843	193.8650885	816.446106	0	0	43.12512335	24.04557514	6.291402834	0	26.53790037	0	0	100.0000017	2019	3721	39	09.25.2019	17.7	43	10.25.1995	10.3	0.079	21	23	61	1.02	9.98	1.6	10	19	4.52	0.34	0.76	1.2	20	22	5.86	1	1.63	0.906572754	1.07	2	20.40816327	16.94915254	140	98	118	2		6.53	0.295120923	2	51.8475587	61.40984726	54.60984726		0.058	28	14.73684211	29	0.84	9.5	40	30	4.16	0.35	0.72	1.6	0	48	5.06	2.3	1.445286987	1.1	1.9	23.45679012	23.45679012	129	81	81	2	6.17	0.676082975	1	29.7192081	10.90221445	4.44221445
3722	1805-1-7	Vestfjordvatnan	68.41128583	17.72045929	540	48653	174.32	Narvik kommune	18	Nordland	9	North (9)	North (9+10)	6-North	0.07122183	4.1827	1.702771655	Above	538.3978271	597.0685921	787.8161621	0	0	0	93.64119437	0.02754429	0	6.331262188	0	0	100.0000008	2019	3722	39	09.25.2019	0.4	44	11.02.1995	3.4	0.145	5	15	34	2.58	0.97	1.2	13	11	2.14	0.46	0.26	0.38	7	4	1.22	1	1.59	1.202000545	1.65	1.4	18.66666667	17.07317073	86	75	82	1		6.94	0.114815362	10	120.2792176	154.7114864	149.9514864		0.209	10	10	12	3.68	2	40	35.9	2.78	0.27	0.31	0.5	0	4	1.02	1.4	1.016833745	0.45	1	15.38461538	15.38461538	69	65	65	1	7.05	0.089125094	2	186.0041768	174.5576807	171.1576807
3723	1805-1-14	S?sterbekkvatnan	68.437	17.952	459	48637	174.3A0	Narvik kommune	18	Nordland	9	North (9)	North (9+10)	6-North	0.057466641	3.8762	1.482550969	Above	457.6081848	644.9402508	823.588623	0	0	1.288939591	92.26336933	0	0	6.447691352	0	0	100.0000003	2019	3723	39	09.25.2019	19.2	43	10.25.1995	6.1	0.069	6	8	24	1.12	0.84	0.29	45	3.8	1.15	0.11	0.14	0.26	6	2	0.85	1	1.28	0.965505558	0.77	0.61	11.2962963	10.16666667	62	54	60	1		6.4	0.398107171	2	41.35064785	57.13216782	55.05816782		0.07	28	18.66666667	35	0.96	1.2	130	21.9	1.18	0.13	0.15	0.4	0	7	0.83	1	0.734593978	1.1	1.5	30	30	57	50	50	2	6.41	0.389045145	7	42.40311559	44.50179631	39.40179631
3724	1805-3-4	Storvatnet	68.362	17.444	259	1039	174.1C	Narvik kommune	18	Nordland	9	North (9)	North (9+10)	6-North	2.665266244	56.9531	4.679756227	Above	256.1886902	703.0757869	1539.968506	0	0.248224273	26.85539363	62.15425828	2.049575173	2.832137913	5.860410913	0	0	100.0000002	2019	3724	39	09.25.2019	42	44	11.02.1995	10.7	0.225	5	6	19	5.32	1.22	0.57	84	17	3.71	0.67	0.55	1.9	14	5	0.95	1	3.5	2.679083656	1.08	0.81	18.8372093	14.21052632	62	43	57	1		7.19	0.064565423	1	202.383814	262.5324021	259.7784021		0.226	10	10	12	4.57	1.2	70	77.7	3.46	0.66	0.54	4.9	0	28	0.84	3.4	2.601999938	1.2	1	19.23076923	19.23076923	80	52	52	2	7.14	0.072443596	2	203.4070101	219.2493384	215.8493384
3725	1811-1-22	HOH 674	65.058	12.9	674	43591	144.C	Bindal kommune	18	Nordland	9	North (9)	North (9+10)	6-North	0.090648912	1.6923	5.356550945	Above	674.4656982	749.6009573	893.4825439	0	0	0	94.52853431	0	0	5.47146569	0	0	100	2019	3725	39	09.26.2019	21.6	40	10.02.1995	5.9	0.062	7	10	21	0.59	2.26	0.34	5	3.9	1.28	0.045	0.22	0.39	6	11	1.5	1	0.45	0.268228987	0.37	0.55	14.86486486	12.79069767	54	37	43	1		6.24	0.575439937	3	33.9617982	40.45952417	38.58952417		0.047	11	30.55555556	13	0.38	1.4	40		0.81	0.07	0.14	0.8	0	33	0.79	0.7	0.493919593	0.36	0.36	12	12	63	30	30	2	6.13	0.741310241	2	17.93508706	10.21109005	8.98709005
3726	1811-3-6	Myrmarkvatnet	65.291	12.422	80	454	145.23B	Bindal kommune	18	Nordland	9	North (9)	North (9+10)	6-North	1.530271747	7.7929	19.63674302	Above	80.39556885	232.0986026	531.1652222	0	0	47.72834199	31.43700718	0.449424419	0	20.38522616	0	0	99.99999975	2019	3726	39	09.26.2019	119	40	10.02.1995	11.4	0.085	36	43	93	1.1	8.67	2.3	7	14	3.96	0.24	0.61	0.94	12	33	5.37	1	1.48	0.837338472	1.2	2.5	33.33333333	28.73563218	120	75	87	1		6.37	0.426579519	7	58.12066461	67.91043278	59.41043278		0.064	44	24.44444444	50	1.08	8.3	40		3.74	0.25	0.61	0.7	0	51	5.04	2.1	1.333161662	1.1	1.8	29.03225806	29.03225806	113	62	62	2	6.35	0.446683592	6	36.07709646	48.20142541	42.08142541
